,dt,user_id,type,api_count,cluster_label
3470,2021-12-07,450,gnql,10,1
3471,2021-12-07,513,gnql,3,1
3472,2021-12-07,527,analysis,211,-1
3473,2021-12-07,527,gnql,23,1
3474,2021-12-07,529,gnql,5,1
3475,2021-12-07,530,gnql,2,1
3476,2021-12-07,540,analysis,7,-1
3477,2021-12-07,540,gnql,4,1
3478,2021-12-07,556,analysis,6,0
3479,2021-12-07,556,gnql,8,1
3480,2021-12-07,562,context,3,-1
3481,2021-12-07,562,riot,4,0
3482,2021-12-07,565,context,1,-1
3483,2021-12-07,577,analysis,36849,-1
3484,2021-12-07,577,gnql,6,1
3485,2021-12-07,578,gnql,20,0
3486,2021-12-07,579,gnql,113,0
3487,2021-12-07,580,analysis,2,0
3488,2021-12-07,580,gnql,5,0
3489,2021-12-07,581,gnql,3,0
3490,2021-12-07,582,analysis,39,0
3491,2021-12-07,582,gnql,2,0
3492,2021-12-07,583,gnql,4,1
3493,2021-12-07,584,gnql,4,0
3494,2021-12-07,585,gnql,4,0
3495,2021-12-07,586,analysis,1,0
3496,2021-12-07,586,gnql,2,0
3497,2021-12-07,587,gnql,8,0
3498,2021-12-07,588,gnql,27,1
3499,2021-12-07,515,gnql,24,1
3500,2021-12-07,589,gnql,21,0
3501,2021-12-07,335,gnql,2,1
3502,2021-12-07,531,context,85,-1
3503,2021-12-07,550,gnql,5,1
3504,2021-12-07,590,gnql,2,0
3505,2021-12-07,591,gnql,2,0
3506,2021-12-07,573,gnql,54,1
3507,2021-12-07,400,gnql,2,1
3508,2021-12-07,426,gnql,3,1
3509,2021-12-08,25,analysis,98,-1
3510,2021-12-08,25,gnql,16,-1
3511,2021-12-08,4,context,84528,-1
3512,2021-12-08,6,context,924,-1
3513,2021-12-08,6,gnql,2,-1
3514,2021-12-08,182,context,288,-1
3515,2021-12-08,149,analysis,397,-1
3516,2021-12-08,76,analysis,4,-1
3517,2021-12-08,76,gnql,2,-1
3518,2021-12-08,15,gnql,69,-1
3519,2021-12-08,142,context,1,-1
3520,2021-12-08,176,analysis,9,-1
3521,2021-12-08,176,gnql,44,-1
3522,2021-12-08,176,noise_quick,491,-1
3523,2021-12-08,180,gnql,3,-1
3524,2021-12-08,197,context,34,-1
3525,2021-12-08,197,riot,34,-1
3526,2021-12-08,218,analysis,377,-1
3527,2021-12-08,219,noise_quick,17296,-1
3528,2021-12-08,311,gnql,11,1
3529,2021-12-08,348,gnql,19,1
3530,2021-12-08,592,context,1,0
3531,2021-12-08,592,gnql,2,0
3532,2021-12-08,593,context,1,0
3533,2021-12-08,593,riot,1,0
3534,2021-12-08,594,context,1,0
3535,2021-12-08,594,riot,1,0
3536,2021-12-08,450,gnql,8,1
3537,2021-12-08,595,context,2,0
3538,2021-12-08,595,riot,2,0
3539,2021-12-08,469,analysis,367,-1
3540,2021-12-08,469,gnql,2,1
3541,2021-12-08,596,gnql,8,0
3542,2021-12-08,493,analysis,19,0
3543,2021-12-08,507,gnql,10,1
3544,2021-12-08,513,gnql,10,1
3545,2021-12-08,527,analysis,93,-1
3546,2021-12-08,527,gnql,37,1
3547,2021-12-08,597,gnql,10,0
3548,2021-12-08,577,analysis,43807,-1
3549,2021-12-08,577,gnql,5,1
3550,2021-12-08,583,gnql,26,1
3551,2021-12-08,588,analysis,3556,-1
3552,2021-12-08,588,gnql,93,1
3553,2021-12-08,598,gnql,2,0
3554,2021-12-08,599,gnql,8,0
3555,2021-12-08,600,gnql,3,0
3556,2021-12-08,601,analysis,40,0
3557,2021-12-08,602,gnql,14,0
3558,2021-12-08,603,gnql,13,0
3559,2021-12-08,604,gnql,4,0
3560,2021-12-08,515,gnql,95,1
3561,2021-12-08,605,gnql,8,0
3562,2021-12-08,569,context,1,0
3563,2021-12-08,569,riot,1,0
3564,2021-12-08,497,gnql,4,1
3565,2021-12-08,606,gnql,10,0
3566,2021-12-08,607,gnql,7,0
3567,2021-12-08,501,analysis,2,0
3568,2021-12-08,501,gnql,2,1
3569,2021-12-08,43,context,5,-1
3570,2021-12-08,43,riot,5,-1
3571,2021-12-08,459,gnql,8,1
3572,2021-12-08,608,gnql,2,0
3573,2021-12-08,609,gnql,20,0
3574,2021-12-08,369,analysis,3689,-1
3575,2021-12-08,342,context,1,0
3576,2021-12-08,342,riot,1,0
3577,2021-12-08,610,context,1,0
3578,2021-12-08,610,riot,1,0
